image_id,x_1,y_1,width,height
005280.jpg,162,62,117,162
005281.jpg,115,29,70,97
005282.jpg,78,40,91,126
005283.jpg,43,32,83,111
005284.jpg,150,83,140,194
005285.jpg,104,61,192,266
005286.jpg,118,107,244,338
005287.jpg,90,63,156,216
005288.jpg,270,67,213,295
005289.jpg,275,154,96,133
005290.jpg,375,64,177,245
005291.jpg,42,65,146,196
005292.jpg,91,84,179,248
005293.jpg,21,110,159,220
005294.jpg,61,77,216,299
005295.jpg,89,15,125,163
005296.jpg,152,42,117,162
005297.jpg,83,100,101,140
005298.jpg,150,54,133,184
005299.jpg,116,101,114,158
005300.jpg,91,93,211,292
005301.jpg,293,17,65,90
005302.jpg,82,74,179,248
005303.jpg,295,242,341,472
005304.jpg,66,28,229,317
005305.jpg,50,80,153,212
005306.jpg,109,43,242,335
005307.jpg,62,73,200,277
005308.jpg,108,51,91,126
005309.jpg,157,76,109,151
005310.jpg,220,102,138,191
005311.jpg,155,115,237,328
005312.jpg,446,172,564,781
005313.jpg,115,65,148,205
005314.jpg,441,102,260,360
005315.jpg,41,17,31,43
005316.jpg,57,40,109,151
005317.jpg,235,150,151,209
005318.jpg,167,73,195,270
005319.jpg,285,74,185,256
005320.jpg,81,1,101,140
005321.jpg,33,34,68,94
005322.jpg,58,68,211,292
005323.jpg,215,62,348,482
005324.jpg,3,44,146,189
005325.jpg,251,161,177,245
005326.jpg,454,679,1323,1832
005327.jpg,178,117,156,216
005328.jpg,72,94,226,313
005329.jpg,155,44,133,184
005330.jpg,55,119,278,385
005331.jpg,1001,181,372,515
005332.jpg,110,112,237,328
005333.jpg,68,80,127,176
005334.jpg,94,77,156,216
005335.jpg,74,63,99,137
005336.jpg,145,88,382,529
005337.jpg,200,50,109,151
005338.jpg,118,181,127,176
005339.jpg,58,66,179,248
005340.jpg,143,54,224,310
005341.jpg,81,113,130,180
005342.jpg,116,91,135,187
005343.jpg,64,38,81,112
005344.jpg,358,100,151,209
005345.jpg,382,66,135,187
005346.jpg,133,102,169,234
005347.jpg,109,40,81,112
005348.jpg,147,76,156,216
005349.jpg,34,53,81,112
005350.jpg,216,469,874,1210
005351.jpg,122,89,218,302
005352.jpg,135,63,257,356
005353.jpg,65,48,101,140
005354.jpg,75,55,166,230
005355.jpg,207,201,307,425
005356.jpg,174,60,109,151
005357.jpg,83,60,192,266
005358.jpg,106,92,208,288
005359.jpg,23,36,198,263
005360.jpg,75,47,182,252
005361.jpg,64,80,177,245
005362.jpg,108,45,101,140
005363.jpg,77,111,195,270
005364.jpg,66,87,161,223
005365.jpg,180,214,164,227
005366.jpg,108,75,192,266
005367.jpg,317,98,265,367
005368.jpg,198,32,96,133
005369.jpg,106,71,187,259
005370.jpg,82,71,185,256
005371.jpg,100,30,78,108
005372.jpg,54,115,172,238
005373.jpg,178,111,125,173
005374.jpg,471,69,218,302
005375.jpg,108,62,166,230
005376.jpg,92,99,140,194
005377.jpg,70,70,96,133
005378.jpg,31,49,159,220
005379.jpg,32,119,247,342
005380.jpg,112,69,156,216
005381.jpg,83,86,208,288
005382.jpg,49,71,270,374
005383.jpg,95,72,247,342
005384.jpg,286,65,221,306
005385.jpg,42,69,242,335
005386.jpg,224,50,127,176
005387.jpg,110,76,221,306
005388.jpg,28,50,94,130
005389.jpg,135,100,333,461
005390.jpg,38,44,62,86
005391.jpg,268,48,242,335
005392.jpg,123,35,101,140
005393.jpg,40,59,99,137
005394.jpg,124,76,213,295
005395.jpg,105,78,198,274
005396.jpg,587,215,286,396
005397.jpg,83,75,268,371
005398.jpg,171,100,125,173
005399.jpg,69,50,117,162
005400.jpg,50,48,122,148
005401.jpg,65,107,244,338
005402.jpg,190,44,283,392
005403.jpg,171,152,257,356
005404.jpg,120,80,265,367
005405.jpg,155,90,220,312
005406.jpg,91,2,104,144
005407.jpg,72,35,190,263
005408.jpg,71,96,276,382
005409.jpg,144,184,299,414
005410.jpg,43,73,127,176
005411.jpg,130,115,291,403
005412.jpg,188,98,250,346
005413.jpg,768,78,127,176
005414.jpg,91,145,153,212
005415.jpg,34,51,283,359
005416.jpg,59,43,198,254
005417.jpg,527,130,330,457
005418.jpg,152,105,127,191
005419.jpg,171,32,36,50
005420.jpg,174,57,153,212
005421.jpg,83,91,195,270
005422.jpg,281,131,143,198
005423.jpg,121,41,229,317
005424.jpg,229,63,161,223
005425.jpg,758,386,390,540
005426.jpg,105,118,148,205
005427.jpg,77,26,169,234
005428.jpg,110,48,153,212
005429.jpg,36,46,91,126
005430.jpg,155,20,148,205
005431.jpg,146,82,127,176
005432.jpg,72,46,153,212
005433.jpg,93,7,65,90
005434.jpg,68,89,229,317
005435.jpg,57,111,133,184
005436.jpg,80,9,65,90
005437.jpg,184,102,200,277
005438.jpg,187,18,65,90
005439.jpg,118,183,317,439
005440.jpg,91,102,229,317
005441.jpg,53,61,135,187
005442.jpg,156,81,198,249
005443.jpg,44,64,208,288
005444.jpg,94,53,94,130
005445.jpg,22,49,312,432
005446.jpg,92,84,229,317
005447.jpg,235,115,148,205
005448.jpg,285,8,515,713
005449.jpg,55,56,107,148
005450.jpg,199,94,177,245
005451.jpg,94,44,117,162
005452.jpg,71,50,151,209
005453.jpg,24,40,114,158
005454.jpg,212,25,55,76
005455.jpg,114,89,307,425
005456.jpg,1071,66,351,486
005457.jpg,1562,319,1001,1386
005458.jpg,69,49,122,169
005459.jpg,96,96,135,187
005460.jpg,462,56,307,425
005461.jpg,2,25,55,76
005462.jpg,40,46,146,202
005463.jpg,84,63,278,385
005464.jpg,237,294,255,353
005465.jpg,97,76,179,248
005466.jpg,9,53,86,119
005467.jpg,162,54,101,140
005468.jpg,34,19,81,112
005469.jpg,225,69,138,191
005470.jpg,122,32,208,288
005471.jpg,85,29,153,212
005472.jpg,45,60,148,205
005473.jpg,96,102,177,245
005474.jpg,196,157,650,900
005475.jpg,124,80,224,310
005476.jpg,84,43,91,126
005477.jpg,184,147,161,223
005478.jpg,116,39,146,198
005479.jpg,158,148,172,238
005480.jpg,93,92,172,238
005481.jpg,117,87,257,356
005482.jpg,118,17,88,122
005483.jpg,156,76,125,173
005484.jpg,94,118,231,320
005485.jpg,175,108,203,281
005486.jpg,90,43,133,184
005487.jpg,107,57,125,173
005488.jpg,156,22,159,220
005489.jpg,52,54,125,173
005490.jpg,342,118,208,288
005491.jpg,105,68,159,220
005492.jpg,158,34,138,191
005493.jpg,80,56,125,173
005494.jpg,598,112,138,191
005495.jpg,206,114,117,162
005496.jpg,35,38,291,403
005497.jpg,41,88,281,389
005498.jpg,400,36,330,457
005499.jpg,47,24,90,116
005500.jpg,118,12,73,101
005501.jpg,77,94,224,310
005502.jpg,403,123,182,252
005503.jpg,75,64,263,364
005504.jpg,116,86,146,202
005505.jpg,267,71,224,310
005506.jpg,83,113,143,198
005507.jpg,82,95,278,385
005508.jpg,105,26,182,252
005509.jpg,299,93,200,277
005510.jpg,125,126,133,184
005511.jpg,151,13,130,180
005512.jpg,55,68,135,187
005513.jpg,155,106,88,122
005514.jpg,57,109,234,324
005515.jpg,47,26,96,133
005516.jpg,121,82,164,227
005517.jpg,17,95,244,338
005518.jpg,638,30,333,461
005519.jpg,39,35,192,266
005520.jpg,131,121,104,144
005521.jpg,5,77,257,356
005522.jpg,25,89,216,299
005523.jpg,141,67,237,328
005524.jpg,144,43,143,198
005525.jpg,172,87,161,223
005526.jpg,75,33,179,248
005527.jpg,89,62,174,241
005528.jpg,35,75,221,306
005529.jpg,19,39,49,68
005530.jpg,30,43,88,117
005531.jpg,96,43,133,184
005532.jpg,182,151,307,425
005533.jpg,180,54,135,187
005534.jpg,84,91,161,223
005535.jpg,101,110,246,343
005536.jpg,193,24,49,68
005537.jpg,253,128,244,338
005538.jpg,61,60,203,281
005539.jpg,125,206,502,695
005540.jpg,48,166,247,332
005541.jpg,285,54,242,335
005542.jpg,213,17,120,166
005543.jpg,49,67,122,169
005544.jpg,67,183,341,472
005545.jpg,117,51,146,202
005546.jpg,72,93,185,256
005547.jpg,190,69,153,212
005548.jpg,76,47,166,230
005549.jpg,215,111,226,313
005550.jpg,284,103,273,378
005551.jpg,133,116,182,252
005552.jpg,108,86,148,205
005553.jpg,211,58,146,202
005554.jpg,116,60,148,205
005555.jpg,97,101,179,248
005556.jpg,60,93,302,418
005557.jpg,127,57,122,169
005558.jpg,647,130,242,335
005559.jpg,136,71,99,137
005560.jpg,86,75,195,270
005561.jpg,279,165,221,306
005562.jpg,112,66,185,256
005563.jpg,86,74,166,230
005564.jpg,74,85,239,331
005565.jpg,87,59,247,342
005566.jpg,209,138,146,202
005567.jpg,958,22,208,288
005568.jpg,72,112,187,259
005569.jpg,119,128,312,432
005570.jpg,128,99,151,209
005571.jpg,144,40,263,341
005572.jpg,116,111,211,292
005573.jpg,31,85,166,230
005574.jpg,137,71,156,216
005575.jpg,65,61,195,270
005576.jpg,101,21,107,148
005577.jpg,86,65,187,259
005578.jpg,155,113,107,148
005579.jpg,466,123,229,317
005580.jpg,310,340,559,774
005581.jpg,11,24,83,103
005582.jpg,918,395,933,1292
005583.jpg,128,32,182,252
005584.jpg,49,84,203,281
005585.jpg,30,65,151,197
005586.jpg,377,331,892,1235
005587.jpg,184,44,140,194
005588.jpg,92,63,250,346
005589.jpg,196,41,117,162
005590.jpg,118,41,91,126
005591.jpg,50,29,125,173
005592.jpg,183,61,117,162
005593.jpg,55,72,268,371
005594.jpg,75,80,406,562
005595.jpg,125,40,156,216
005596.jpg,340,37,432,598
005597.jpg,78,55,101,140
005598.jpg,25,44,107,148
005599.jpg,882,226,551,763
005600.jpg,105,42,135,187
005601.jpg,898,174,385,533
005602.jpg,274,73,179,248
005603.jpg,94,108,237,328
005604.jpg,73,72,187,259
005605.jpg,50,79,221,293
005606.jpg,84,68,200,277
005607.jpg,55,26,70,97
005608.jpg,74,80,140,194
005609.jpg,116,73,159,220
005610.jpg,57,71,159,220
005611.jpg,6,45,75,104
005612.jpg,178,25,174,241
005613.jpg,328,67,164,227
005614.jpg,45,98,265,367
005615.jpg,1,96,244,309
005616.jpg,1,45,174,241
005617.jpg,37,38,333,461
005618.jpg,53,69,125,173
005619.jpg,54,85,211,292
005620.jpg,401,59,224,310
005621.jpg,236,154,325,450
005622.jpg,65,61,148,205
005623.jpg,126,100,140,194
005624.jpg,265,25,232,342
005625.jpg,119,37,169,234
005626.jpg,118,120,179,248
005627.jpg,39,104,203,281
005628.jpg,177,28,148,205
005629.jpg,106,117,260,360
005630.jpg,92,58,172,238
005631.jpg,210,28,153,212
005632.jpg,41,65,120,166
005633.jpg,108,61,200,277
005634.jpg,190,65,177,245
005635.jpg,37,63,234,324
005636.jpg,209,140,114,158
005637.jpg,108,103,125,173
005638.jpg,89,64,99,137
005639.jpg,149,104,177,245
005640.jpg,138,57,138,191
005641.jpg,217,174,585,810
005642.jpg,100,40,125,173
005643.jpg,63,147,265,367
005644.jpg,116,61,174,241
005645.jpg,81,126,190,263
005646.jpg,14,43,101,140
005647.jpg,116,61,96,133
005648.jpg,244,197,658,911
005649.jpg,256,315,510,706
005650.jpg,29,35,247,342
005651.jpg,904,166,312,432
005652.jpg,78,58,151,209
005653.jpg,52,40,88,122
005654.jpg,111,1,387,536
005655.jpg,245,55,187,259
005656.jpg,240,75,78,108
005657.jpg,296,38,65,90
005658.jpg,58,54,94,130
005659.jpg,90,38,161,223
005660.jpg,129,72,164,227
005661.jpg,152,16,153,212
005662.jpg,774,631,668,925
005663.jpg,258,41,81,112
005664.jpg,75,164,406,562
005665.jpg,71,76,99,137
005666.jpg,164,38,60,83
005667.jpg,142,48,182,252
005668.jpg,21,32,73,101
005669.jpg,14,8,138,191
005670.jpg,392,227,213,295
005671.jpg,175,49,140,194
005672.jpg,51,89,281,389
005673.jpg,90,84,187,259
005674.jpg,83,101,205,284
005675.jpg,98,129,250,346
005676.jpg,194,89,218,302
005677.jpg,150,71,179,248
005678.jpg,84,46,193,304
005679.jpg,187,207,307,425
005680.jpg,74,90,99,137
005681.jpg,315,33,112,155
005682.jpg,193,40,140,194
005683.jpg,69,44,112,155
005684.jpg,218,95,125,173
005685.jpg,55,59,127,176
005686.jpg,120,79,182,252
005687.jpg,36,53,192,266
005688.jpg,43,128,205,284
005689.jpg,113,27,127,176
005690.jpg,280,89,177,245
005691.jpg,392,298,174,241
005692.jpg,87,21,218,302
005693.jpg,24,69,117,162
005694.jpg,122,58,117,162
005695.jpg,187,122,159,220
005696.jpg,228,111,452,626
005697.jpg,230,59,195,270
005698.jpg,77,61,146,202
005699.jpg,70,58,161,223
005700.jpg,66,53,91,126
005701.jpg,44,19,114,158
005702.jpg,22,3,105,151
005703.jpg,237,200,343,475
005704.jpg,46,115,234,324
005705.jpg,612,75,133,184
005706.jpg,150,134,302,418
005707.jpg,125,95,156,216
005708.jpg,31,133,216,295
005709.jpg,53,41,130,180
005710.jpg,48,14,75,104
005711.jpg,44,64,162,221
005712.jpg,141,53,88,122
005713.jpg,116,55,159,220
005714.jpg,52,31,138,191
005715.jpg,60,63,216,299
005716.jpg,26,23,83,115
005717.jpg,177,30,125,173
005718.jpg,65,21,68,94
005719.jpg,215,175,200,277
005720.jpg,97,42,104,144
005721.jpg,89,31,179,248
005722.jpg,26,37,109,151
005723.jpg,92,104,281,389
005724.jpg,79,28,44,61
005725.jpg,177,120,135,187
005726.jpg,365,264,2509,3187
005727.jpg,45,126,445,616
005728.jpg,327,137,406,562
005729.jpg,80,97,260,360
005730.jpg,79,49,114,158
005731.jpg,4,19,322,446
005732.jpg,20,28,75,104
005733.jpg,753,325,627,868
005734.jpg,37,58,291,403
005735.jpg,264,260,658,911
005736.jpg,298,43,146,202
005737.jpg,262,204,138,191
005738.jpg,66,66,208,288
005739.jpg,500,506,793,1098
005740.jpg,103,48,133,184
005741.jpg,99,67,140,194
005742.jpg,78,77,205,284
005743.jpg,80,41,187,259
005744.jpg,26,32,229,285
005745.jpg,621,73,257,356
005746.jpg,199,58,127,176
005747.jpg,59,12,86,119
005748.jpg,154,94,49,68
005749.jpg,1,26,216,299
005750.jpg,186,19,99,137
005751.jpg,359,106,239,331
005752.jpg,151,87,166,230
005753.jpg,122,90,187,259
005754.jpg,440,222,406,562
005755.jpg,123,101,148,205
005756.jpg,54,69,169,234
005757.jpg,55,83,203,281
005758.jpg,120,104,182,252
005759.jpg,87,61,161,223
005760.jpg,77,86,156,216
005761.jpg,66,39,156,216
005762.jpg,80,115,231,320
005763.jpg,130,79,156,216
005764.jpg,70,22,62,86
005765.jpg,395,118,187,259
005766.jpg,48,24,55,76
005767.jpg,100,72,114,158
005768.jpg,94,58,213,295
005769.jpg,93,45,94,130
005770.jpg,38,83,218,302
005771.jpg,85,99,192,266
005772.jpg,85,97,151,209
005773.jpg,202,86,161,223
005774.jpg,127,38,104,144
005775.jpg,91,100,156,216
005776.jpg,5,66,83,115
005777.jpg,40,51,172,238
005778.jpg,55,54,75,104
005779.jpg,34,31,101,140
005780.jpg,326,50,88,122
005781.jpg,17,8,49,67
005782.jpg,179,76,338,468
005783.jpg,54,109,203,281
005784.jpg,202,96,164,227
005785.jpg,792,314,419,580
005786.jpg,432,110,229,317
005787.jpg,50,26,57,79
005788.jpg,38,52,114,158
005789.jpg,21,3,140,194
005790.jpg,60,76,198,274
005791.jpg,26,39,122,169
005792.jpg,108,65,122,169
005793.jpg,136,168,229,317
005794.jpg,55,95,161,223
005795.jpg,305,248,153,212
005796.jpg,98,46,101,140
005797.jpg,29,46,73,101
005798.jpg,118,170,281,389
005799.jpg,711,249,1017,1408
005800.jpg,211,63,216,299
005801.jpg,93,30,94,130
005802.jpg,11,33,114,158
005803.jpg,62,90,151,209
005804.jpg,1,43,96,133
005805.jpg,121,83,117,162
005806.jpg,168,60,221,306
005807.jpg,66,63,218,276
005808.jpg,93,60,125,173
005809.jpg,67,99,224,300
005810.jpg,430,691,1222,1692
005811.jpg,459,235,476,659
005812.jpg,119,80,294,403
005813.jpg,177,90,135,187
005814.jpg,150,164,221,306
005815.jpg,55,23,68,94
005816.jpg,108,46,107,148
005817.jpg,247,86,140,194
005818.jpg,385,69,229,317
005819.jpg,245,115,222,317
005820.jpg,117,103,221,306
005821.jpg,77,20,94,130
005822.jpg,209,164,149,223
005823.jpg,63,19,356,493
005824.jpg,460,272,312,432
005825.jpg,34,18,107,148
005826.jpg,55,69,260,360
005827.jpg,111,32,88,122
005828.jpg,290,172,533,738
005829.jpg,21,46,114,158
005830.jpg,74,108,169,234
005831.jpg,25,42,60,83
005832.jpg,129,96,198,274
005833.jpg,9,24,165,211
005834.jpg,151,73,153,212
005835.jpg,1,77,380,420
005836.jpg,25,29,78,108
005837.jpg,86,56,143,198
005838.jpg,114,83,140,194
005839.jpg,65,41,239,331
005840.jpg,87,72,101,140
005841.jpg,56,99,153,212
005842.jpg,32,27,195,270
005843.jpg,238,1,1378,1908
005844.jpg,147,122,359,497
005845.jpg,76,86,203,281
005846.jpg,68,65,234,324
005847.jpg,163,55,166,230
005848.jpg,264,91,276,382
005849.jpg,64,45,198,274
005850.jpg,32,64,169,234
005851.jpg,225,39,55,76
005852.jpg,108,66,153,212
005853.jpg,96,55,159,220
005854.jpg,76,87,143,198
005855.jpg,88,101,234,324
005856.jpg,54,87,187,259
005857.jpg,125,33,84,119
005858.jpg,402,178,338,468
005859.jpg,273,56,153,212
005860.jpg,110,83,166,230
005861.jpg,108,93,203,281
005862.jpg,268,49,125,173
005863.jpg,15,25,146,202
005864.jpg,419,186,403,558
005865.jpg,212,118,153,212
005866.jpg,79,52,190,263
005867.jpg,139,21,78,108
005868.jpg,296,85,286,396
005869.jpg,83,120,213,295
005870.jpg,71,70,195,270
005871.jpg,87,77,135,187
005872.jpg,45,77,250,346
005873.jpg,54,74,211,292
005874.jpg,199,34,164,227
005875.jpg,434,78,289,400
005876.jpg,149,170,182,252
005877.jpg,109,106,169,234
005878.jpg,172,53,198,274
005879.jpg,131,88,242,335
005880.jpg,426,100,159,220
005881.jpg,168,145,211,292
005882.jpg,39,130,239,331
005883.jpg,1,100,244,338
005884.jpg,242,61,224,310
005885.jpg,1414,621,101,140
005886.jpg,187,65,367,508
005887.jpg,218,163,133,184
005888.jpg,272,86,94,130
005889.jpg,114,70,151,209
005890.jpg,135,89,211,292
005891.jpg,82,70,192,266
005892.jpg,80,94,169,234
005893.jpg,861,90,317,439
005894.jpg,157,172,273,378
005895.jpg,104,70,169,234
005896.jpg,177,81,208,288
005897.jpg,65,88,146,202
005898.jpg,132,43,169,234
005899.jpg,91,80,99,137
005900.jpg,129,41,127,176
005901.jpg,85,44,120,166
005902.jpg,552,267,333,461
005903.jpg,81,12,83,115
005904.jpg,97,42,62,86
005905.jpg,113,35,166,230
005906.jpg,100,192,195,270
005907.jpg,147,58,237,328
005908.jpg,143,147,127,176
005909.jpg,62,30,86,140
005910.jpg,76,83,146,202
005911.jpg,144,203,200,277
005912.jpg,1462,181,1004,1390
005913.jpg,112,25,164,212
005914.jpg,172,152,101,140
005915.jpg,47,24,120,166
005916.jpg,16,31,114,158
005917.jpg,284,227,244,338
005918.jpg,191,40,146,202
005919.jpg,116,91,143,198
005920.jpg,202,71,299,414
005921.jpg,215,63,135,187
005922.jpg,262,90,231,320
005923.jpg,393,134,338,468
005924.jpg,101,343,575,796
005925.jpg,784,185,541,749
005926.jpg,268,303,439,608
005927.jpg,15,44,187,254
005928.jpg,44,36,96,133
005929.jpg,92,113,234,324
005930.jpg,39,230,190,263
005931.jpg,54,36,113,160
005932.jpg,940,1,718,994
005933.jpg,68,58,164,227
005934.jpg,46,34,96,133
005935.jpg,381,121,216,299
005936.jpg,211,192,255,353
005937.jpg,118,62,159,220
005938.jpg,218,83,226,313
005939.jpg,159,61,130,180
005940.jpg,191,99,286,396
005941.jpg,127,65,192,266
005942.jpg,38,58,148,205
005943.jpg,136,28,109,151
005944.jpg,263,116,374,518
005945.jpg,224,74,239,331
005946.jpg,85,42,385,533
005947.jpg,80,104,237,328
005948.jpg,97,54,120,166
005949.jpg,154,72,182,252
005950.jpg,76,83,182,252
005951.jpg,302,230,372,515
005952.jpg,148,20,112,155
005953.jpg,27,40,99,137
005954.jpg,357,81,211,292
005955.jpg,88,91,195,252
005956.jpg,79,57,112,155
005957.jpg,120,92,187,259
005958.jpg,73,65,130,180
005959.jpg,64,57,169,234
005960.jpg,61,77,247,342
005961.jpg,248,51,94,130
005962.jpg,203,108,127,176
005963.jpg,252,215,473,655
005964.jpg,147,72,226,313
005965.jpg,38,31,260,360
005966.jpg,85,21,91,126
005967.jpg,21,114,205,284
005968.jpg,133,59,156,216
005969.jpg,52,67,120,166
005970.jpg,129,28,130,180
005971.jpg,65,23,192,306
005972.jpg,68,36,187,259
005973.jpg,333,85,458,634
005974.jpg,132,75,192,266
005975.jpg,183,56,146,202
005976.jpg,79,75,117,162
005977.jpg,108,48,96,133
005978.jpg,208,170,229,317
005979.jpg,35,58,135,187
005980.jpg,29,50,122,169
005981.jpg,404,186,169,234
005982.jpg,206,136,559,774
005983.jpg,72,146,153,212
005984.jpg,69,58,216,299
005985.jpg,126,225,114,158
005986.jpg,141,88,112,155
005987.jpg,76,52,117,162
005988.jpg,14,40,104,144
005989.jpg,222,85,270,374
005990.jpg,401,657,1875,2596
005991.jpg,75,65,156,216
005992.jpg,57,57,166,230
005993.jpg,102,74,146,202
005994.jpg,76,115,239,331
005995.jpg,69,104,159,220
005996.jpg,127,75,148,205
005997.jpg,141,78,161,223
005998.jpg,114,51,114,158
005999.jpg,860,30,179,248
006000.jpg,146,44,174,241
006001.jpg,13,16,83,115
006002.jpg,104,105,192,266
006003.jpg,230,188,346,479
006004.jpg,173,138,242,335
006005.jpg,114,77,153,212
006006.jpg,29,38,62,86
006007.jpg,57,40,94,130
006008.jpg,15,40,91,126
006009.jpg,133,60,109,151
006010.jpg,115,87,127,176
006011.jpg,538,101,296,410
006012.jpg,192,144,244,338
006013.jpg,48,18,112,155
006014.jpg,77,70,91,126
006015.jpg,88,95,151,209
006016.jpg,19,39,135,187
006017.jpg,71,63,101,140
006018.jpg,70,91,99,137
006019.jpg,353,272,244,338
006020.jpg,50,39,75,104
006021.jpg,39,51,81,112
006022.jpg,170,65,250,346
006023.jpg,46,75,120,166
006024.jpg,101,49,120,166
006025.jpg,136,28,91,126
006026.jpg,37,24,83,115
006027.jpg,319,18,174,241
006028.jpg,70,42,88,122
006029.jpg,75,54,250,346
006030.jpg,260,53,146,202
006031.jpg,148,42,107,148
006032.jpg,1,9,432,598
006033.jpg,772,152,333,461
006034.jpg,79,37,130,180
006035.jpg,88,55,140,194
006036.jpg,65,61,235,340
006037.jpg,378,107,257,356
006038.jpg,115,56,221,306
006039.jpg,23,35,146,202
006040.jpg,141,77,133,184
006041.jpg,129,93,211,292
006042.jpg,38,46,86,119
